experimento;funcion;algoritmo;n;t
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017688ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017385ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.01753ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017305ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017069ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.0172ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017028ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017306ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017336ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017404ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017191ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017295ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017349ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017107ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017188ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017206ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017266ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017303ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017251ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017269ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017282ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017361ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017322ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017284ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017277ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017196ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017454ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017243ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017131ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017482ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017393ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017345ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017237ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017299ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017311ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017137ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.01719ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017417ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017265ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017227ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017165ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017529ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017334ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017159ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017332ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017252ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017428ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017213ms
compare_algorithms;randomValuesAndSizes;backtracking;4;0.017245ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034628ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034313ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.03419ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.03434ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033941ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.03405ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034262ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034092ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033942ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034303ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.03402ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034219ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034069ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034004ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.03429ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034017ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034079ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033939ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034064ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034184ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.036695ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.036296ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.044031ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034103ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034131ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034054ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.03402ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033997ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.03432ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034197ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034255ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.03428ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033847ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034332ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034038ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034116ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034171ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034136ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033908ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034269ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033839ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034156ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033983ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033992ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.03416ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033892ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.034167ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.03403ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033941ms
compare_algorithms;randomValuesAndSizes;backtracking;5;0.033807ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.044899ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.044899ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.044609ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.051174ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.050886ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.063435ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057855ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057429ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.062949ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.062963ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057096ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.045047ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.063176ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.051455ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.044541ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057398ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.063141ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057282ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.067314ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.066783ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.051384ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.051214ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.062668ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.066532ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.066382ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057736ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057855ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.051235ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.050877ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.067498ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.062488ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.051105ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.050644ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.050763ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.044834ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057507ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057465ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.056947ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.050894ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.044726ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057452ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057407ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.066443ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.062732ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.062752ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.050793ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.062726ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.057504ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.05742ms
compare_algorithms;randomValuesAndSizes;backtracking;6;0.062895ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.120334ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.099346ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.12098ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.128546ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.099062ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.109964ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.148602ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.129281ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.145931ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.120423ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.164038ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.125146ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.120555ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.099349ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.099462ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.12918ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.143966ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.121337ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.119018ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.176336ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.194263ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.141465ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.114442ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.084056ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.110287ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.120139ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.145284ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.109879ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.088583ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.120626ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.120333ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.109917ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.109635ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.088369ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.109534ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.120471ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.128324ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.109347ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.099285ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.120217ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.109811ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.109521ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.120529ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.119991ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.09864ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.109562ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.098682ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.099126ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.110322ms
compare_algorithms;randomValuesAndSizes;backtracking;7;0.154167ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.170498ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.172063ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.170385ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.121586ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.134987ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.170234ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.135439ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.263029ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.189933ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.169969ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.189446ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.118433ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.245373ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.153557ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.169221ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.211159ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.104412ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.187848ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.134918ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.106818ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.173135ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.136095ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.092192ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.10264ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.133956ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.121532ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.153512ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.244925ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.118861ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.092451ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.169287ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.16993ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.111173ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.09247ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.262563ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.135594ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.150698ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.153616ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.189481ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.18917ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.150849ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.169646ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.19287ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.153859ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.095214ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.250012ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.189316ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.154423ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.183544ms
compare_algorithms;randomValuesAndSizes;backtracking;8;0.170438ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.411324ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.439117ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.301371ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.443655ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.189424ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.188972ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.391837ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.297557ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.298958ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.268334ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.235779ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.371236ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.189116ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.268111ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.477151ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.409823ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.29406ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.367308ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.215672ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.240669ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.334155ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.21034ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.370804ms
compare_algorithms;randomValuesAndSizes;backtracking;9;0.189846ms
